rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1978	1278	6	0.001	99.995	0.041	893.9932	1414.2227	wiki:83%	 graduate ored  educated  graduated
1979	1723	6	0.001	99.996	0.041	817.1407	973.8125	code:100%	4 7 21 6
1980	1787	4	0.001	99.997	0.054	1303.7552	1409.0996	wiki:50%	 of  and  create
1981	1850	4	0.001	99.998	0.0	2506.3047	3251.207	web:100%	 way  DIY  by  more
1982	593	2	0.0	99.998	0.0	1740.3036	1740.3036	pile:100%	kHz EMS
1983	1427	2	0.0	99.999	0.0	1807.6281	1807.6281	wiki:50%	 Punk azz
1984	626	1	0.0	99.999	1.0	1495.1266	1495.1266	pile:100%	 to
1985	687	1	0.0	99.999	1.0	2902.2168	2902.2168	web:100%	ton
1986	897	1	0.0	99.999	1.0	2023.9269	2023.9269	pile:100%	7
1987	1055	1	0.0	100.0	1.0	2161.8555	2161.8555	web:100%	entine
1988	1180	1	0.0	100.0	1.0	3266.5706	3266.5706	pile:100%	ponse
1989	1612	1	0.0	100.0	1.0	6801.6836	6801.6836	code:100%	 '
